unit_index,selected,characters,event_count,A,E,I,O,U,original_record_or_text
2735,0,384,15,0.667447441754,0.387788759471,0.199395821494,0.475293748128,-0.276862106266,"{""blur_score"":0.12817,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":9e-06,""edge_density"":0.085981,""foreground_ratio"":0.049026,""frame_difference"":2e-06,""frame_id"":2734,""luma_std"":0.682738,""mean_hue"":0.238178,""mean_luma"":0.756759,""mean_saturation"":0.153611,""mean_value"":0.794139,""motion_energy"":0.0,""scene_cut_score"":2.6e-05,""texture_entropy"":0.516108,""timestamp_ms"":136700}"
2736,0,406,15,0.678689798923,0.41251795819,0.269718327469,0.417992387545,-0.3550242756,"{""blur_score"":0.127915,""change_center_x"":0.784251,""change_center_y"":0.388464,""color_shift"":0.000198,""edge_density"":0.085864,""foreground_ratio"":0.049026,""frame_difference"":0.000184,""frame_id"":2735,""luma_std"":0.682567,""mean_hue"":0.238209,""mean_luma"":0.75679,""mean_saturation"":0.153627,""mean_value"":0.794191,""motion_energy"":0.000857,""scene_cut_score"":0.001667,""texture_entropy"":0.516327,""timestamp_ms"":136750}"
2737,0,387,15,0.66769764012,0.387755951068,0.199480854518,0.475589155187,-0.276964662491,"{""blur_score"":0.127916,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2.2e-05,""edge_density"":0.085903,""foreground_ratio"":0.049026,""frame_difference"":5e-06,""frame_id"":2736,""luma_std"":0.682566,""mean_hue"":0.238221,""mean_luma"":0.756789,""mean_saturation"":0.153643,""mean_value"":0.794195,""motion_energy"":0.0,""scene_cut_score"":0.000186,""texture_entropy"":0.51638,""timestamp_ms"":136800}"
2738,0,387,15,0.667665138661,0.387761013764,0.199421050798,0.475651450973,-0.276970404839,"{""blur_score"":0.127927,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":4.8e-05,""edge_density"":0.085942,""foreground_ratio"":0.049065,""frame_difference"":9e-06,""frame_id"":2737,""luma_std"":0.682569,""mean_hue"":0.238263,""mean_luma"":0.756784,""mean_saturation"":0.153649,""mean_value"":0.794189,""motion_energy"":0.0,""scene_cut_score"":0.000256,""texture_entropy"":0.51634,""timestamp_ms"":136850}"
2739,0,404,15,0.760758794969,0.355057826737,0.260949698521,0.294884903975,-0.457440755079,"{""blur_score"":0.128103,""change_center_x"":0.84507,""change_center_y"":0.105042,""color_shift"":3.5e-05,""edge_density"":0.085903,""foreground_ratio"":0.049143,""frame_difference"":4.1e-05,""frame_id"":2738,""luma_std"":0.682616,""mean_hue"":0.238249,""mean_luma"":0.756772,""mean_saturation"":0.153658,""mean_value"":0.794177,""motion_energy"":0.000156,""scene_cut_score"":0.000393,""texture_entropy"":0.516368,""timestamp_ms"":136900}"
2740,0,385,15,0.66771691279,0.387704651083,0.199373740415,0.475487740154,-0.276960557584,"{""blur_score"":0.128101,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":7e-06,""edge_density"":0.085864,""foreground_ratio"":0.049143,""frame_difference"":1e-06,""frame_id"":2739,""luma_std"":0.682614,""mean_hue"":0.238256,""mean_luma"":0.756772,""mean_saturation"":0.153658,""mean_value"":0.794178,""motion_energy"":0.0,""scene_cut_score"":0.000135,""texture_entropy"":0.51638,""timestamp_ms"":136950}"
2741,0,404,15,0.760614451799,0.354022052606,0.258236587605,0.297060115874,-0.454849969898,"{""blur_score"":0.128084,""change_center_x"":0.832029,""change_center_y"":0.106443,""color_shift"":9.6e-05,""edge_density"":0.085942,""foreground_ratio"":0.049104,""frame_difference"":8.6e-05,""frame_id"":2740,""luma_std"":0.682759,""mean_hue"":0.238221,""mean_luma"":0.756745,""mean_saturation"":0.153737,""mean_value"":0.794149,""motion_energy"":0.00035,""scene_cut_score"":0.000854,""texture_entropy"":0.516534,""timestamp_ms"":137000}"
2742,0,402,15,0.760091354799,0.355454589919,0.260819300809,0.295747811861,-0.456504366427,"{""blur_score"":0.128272,""change_center_x"":0.844027,""change_center_y"":0.106443,""color_shift"":7e-05,""edge_density"":0.085942,""foreground_ratio"":0.049104,""frame_difference"":7.5e-05,""frame_id"":2741,""luma_std"":0.682931,""mean_hue"":0.238222,""mean_luma"":0.756707,""mean_saturation"":0.153783,""mean_value"":0.794114,""motion_energy"":0.00035,""scene_cut_score"":0.000516,""texture_entropy"":0.516263,""timestamp_ms"":137050}"
2743,0,386,15,0.667568569876,0.387840111467,0.199282934507,0.47539969334,-0.276851752857,"{""blur_score"":0.12827,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2.6e-05,""edge_density"":0.085903,""foreground_ratio"":0.049104,""frame_difference"":5e-06,""frame_id"":2742,""luma_std"":0.682932,""mean_hue"":0.238284,""mean_luma"":0.756703,""mean_saturation"":0.153789,""mean_value"":0.794112,""motion_energy"":0.0,""scene_cut_score"":0.000196,""texture_entropy"":0.51628,""timestamp_ms"":137100}"
2744,0,406,15,0.673323604383,0.416590538711,0.270073102761,0.427239231525,-0.34799390317,"{""blur_score"":0.128112,""change_center_x"":0.780516,""change_center_y"":0.413025,""color_shift"":0.000186,""edge_density"":0.085319,""foreground_ratio"":0.049104,""frame_difference"":0.000176,""frame_id"":2743,""luma_std"":0.682825,""mean_hue"":0.238302,""mean_luma"":0.756717,""mean_saturation"":0.15379,""mean_value"":0.794134,""motion_energy"":0.000779,""scene_cut_score"":0.003006,""texture_entropy"":0.516801,""timestamp_ms"":137150}"
2745,0,385,15,0.668118858378,0.387515581085,0.199615122504,0.475261961122,-0.276968230562,"{""blur_score"":0.128101,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":9e-06,""edge_density"":0.085319,""foreground_ratio"":0.049104,""frame_difference"":2e-06,""frame_id"":2744,""luma_std"":0.682828,""mean_hue"":0.238309,""mean_luma"":0.756716,""mean_saturation"":0.153794,""mean_value"":0.794133,""motion_energy"":0.0,""scene_cut_score"":2.6e-05,""texture_entropy"":0.516727,""timestamp_ms"":137200}"
2746,0,385,15,0.668050524251,0.387551058904,0.199548213431,0.475473071902,-0.276958973407,"{""blur_score"":0.128093,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":4e-05,""edge_density"":0.085358,""foreground_ratio"":0.049104,""frame_difference"":8e-06,""frame_id"":2745,""luma_std"":0.682821,""mean_hue"":0.238315,""mean_luma"":0.75672,""mean_saturation"":0.153769,""mean_value"":0.794148,""motion_energy"":0.0,""scene_cut_score"":0.000235,""texture_entropy"":0.516761,""timestamp_ms"":137250}"
2747,0,404,15,0.76098505069,0.355138879847,0.2613138819,0.295407198468,-0.457239172106,"{""blur_score"":0.127842,""change_center_x"":0.84507,""change_center_y"":0.105882,""color_shift"":6.4e-05,""edge_density"":0.085319,""foreground_ratio"":0.049182,""frame_difference"":5.5e-05,""frame_id"":2746,""luma_std"":0.682825,""mean_hue"":0.238322,""mean_luma"":0.756717,""mean_saturation"":0.153801,""mean_value"":0.794154,""motion_energy"":0.000195,""scene_cut_score"":0.000518,""texture_entropy"":0.516823,""timestamp_ms"":137300}"
2748,0,387,15,0.668254229621,0.387538147417,0.199684336317,0.475368748346,-0.277146686489,"{""blur_score"":0.127838,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.7e-05,""edge_density"":0.085319,""foreground_ratio"":0.049182,""frame_difference"":6e-06,""frame_id"":2747,""luma_std"":0.682825,""mean_hue"":0.238313,""mean_luma"":0.756717,""mean_saturation"":0.153795,""mean_value"":0.794156,""motion_energy"":0.0,""scene_cut_score"":6.4e-05,""texture_entropy"":0.516769,""timestamp_ms"":137350}"
2749,0,402,15,0.761612068705,0.354557918164,0.26103164556,0.294954029568,-0.457721823601,"{""blur_score"":0.12784,""change_center_x"":0.844644,""change_center_y"":0.103896,""color_shift"":0.000148,""edge_density"":0.085164,""foreground_ratio"":0.049143,""frame_difference"":7.6e-05,""frame_id"":2748,""luma_std"":0.68285,""mean_hue"":0.23824,""mean_luma"":0.756715,""mean_saturation"":0.15385,""mean_value"":0.794153,""motion_energy"":0.000428,""scene_cut_score"":0.001144,""texture_entropy"":0.516695,""timestamp_ms"":137400}"
2750,0,376,15,0.668316089878,0.387523948832,0.199785660441,0.475203859931,-0.277099849925,"{""blur_score"":0.12784,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":0.0,""edge_density"":0.085164,""foreground_ratio"":0.049143,""frame_difference"":0.0,""frame_id"":2749,""luma_std"":0.68285,""mean_hue"":0.23824,""mean_luma"":0.756715,""mean_saturation"":0.153849,""mean_value"":0.794153,""motion_energy"":0.0,""scene_cut_score"":1e-06,""texture_entropy"":0.516695,""timestamp_ms"":137450}"
2751,0,407,15,0.673794837996,0.416668123027,0.268186285099,0.429729951263,-0.351073039534,"{""blur_score"":0.127993,""change_center_x"":0.783451,""change_center_y"":0.403011,""color_shift"":0.001491,""edge_density"":0.086254,""foreground_ratio"":0.049065,""frame_difference"":0.000562,""frame_id"":2750,""luma_std"":0.682684,""mean_hue"":0.237272,""mean_luma"":0.756807,""mean_saturation"":0.153822,""mean_value"":0.794278,""motion_energy"":0.000935,""scene_cut_score"":0.009065,""texture_entropy"":0.520084,""timestamp_ms"":137500}"
2752,0,406,15,0.760381903211,0.355515590029,0.259458127735,0.298583204413,-0.456464642776,"{""blur_score"":0.127799,""change_center_x"":0.840376,""change_center_y"":0.106443,""color_shift"":0.000428,""edge_density"":0.085864,""foreground_ratio"":0.049143,""frame_difference"":0.000186,""frame_id"":2751,""luma_std"":0.682705,""mean_hue"":0.23795,""mean_luma"":0.756688,""mean_saturation"":0.153868,""mean_value"":0.794136,""motion_energy"":0.000117,""scene_cut_score"":0.002956,""texture_entropy"":0.518555,""timestamp_ms"":137550}"
2753,0,389,15,0.668382108906,0.387973421258,0.19914893725,0.476992079597,-0.277584140341,"{""blur_score"":0.127841,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":0.000132,""edge_density"":0.085981,""foreground_ratio"":0.049143,""frame_difference"":4.9e-05,""frame_id"":2752,""luma_std"":0.6827,""mean_hue"":0.237998,""mean_luma"":0.756714,""mean_saturation"":0.153864,""mean_value"":0.794169,""motion_energy"":0.0,""scene_cut_score"":0.000862,""texture_entropy"":0.519639,""timestamp_ms"":137600}"
2754,0,406,15,0.76051825647,0.355736540339,0.260898038922,0.296481569782,-0.457204080492,"{""blur_score"":0.128058,""change_center_x"":0.84507,""change_center_y"":0.106443,""color_shift"":0.000172,""edge_density"":0.085981,""foreground_ratio"":0.049143,""frame_difference"":0.000109,""frame_id"":2753,""luma_std"":0.682833,""mean_hue"":0.237919,""mean_luma"":0.756663,""mean_saturation"":0.153893,""mean_value"":0.794112,""motion_energy"":0.000234,""scene_cut_score"":0.000891,""texture_entropy"":0.518469,""timestamp_ms"":137650}"
2755,0,390,15,0.667597258122,0.388147568977,0.198982692092,0.476654821926,-0.277263670354,"{""blur_score"":0.128076,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":0.000366,""edge_density"":0.086059,""foreground_ratio"":0.049143,""frame_difference"":5.1e-05,""frame_id"":2754,""luma_std"":0.682821,""mean_hue"":0.237674,""mean_luma"":0.756678,""mean_saturation"":0.153928,""mean_value"":0.794168,""motion_energy"":0.0,""scene_cut_score"":0.00122,""texture_entropy"":0.518364,""timestamp_ms"":137700}"
2756,0,405,15,0.760055480401,0.355929360599,0.260750182653,0.297673471165,-0.456756366764,"{""blur_score"":0.127838,""change_center_x"":0.844484,""change_center_y"":0.107143,""color_shift"":0.000395,""edge_density"":0.085903,""foreground_ratio"":0.049182,""frame_difference"":0.000116,""frame_id"":2755,""luma_std"":0.682664,""mean_hue"":0.237783,""mean_luma"":0.75669,""mean_saturation"":0.15387,""mean_value"":0.794142,""motion_energy"":0.000312,""scene_cut_score"":0.001837,""texture_entropy"":0.518334,""timestamp_ms"":137750}"
2757,0,407,15,0.645232822889,0.435963657286,0.271425390802,0.469397291987,-0.312502317253,"{""blur_score"":0.127975,""change_center_x"":0.754108,""change_center_y"":0.553571,""color_shift"":0.000239,""edge_density"":0.086176,""foreground_ratio"":0.049338,""frame_difference"":0.000156,""frame_id"":2756,""luma_std"":0.682666,""mean_hue"":0.237564,""mean_luma"":0.756696,""mean_saturation"":0.153854,""mean_value"":0.794163,""motion_energy"":0.000623,""scene_cut_score"":0.002077,""texture_entropy"":0.518343,""timestamp_ms"":137800}"
2758,0,391,15,0.667984646575,0.388020979652,0.199087178047,0.476245694146,-0.277493681567,"{""blur_score"":0.127974,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":0.000107,""edge_density"":0.086137,""foreground_ratio"":0.049338,""frame_difference"":3.4e-05,""frame_id"":2757,""luma_std"":0.682652,""mean_hue"":0.237841,""mean_luma"":0.756671,""mean_saturation"":0.153847,""mean_value"":0.794136,""motion_energy"":0.0,""scene_cut_score"":0.000501,""texture_entropy"":0.518324,""timestamp_ms"":137850}"
2759,0,405,15,0.760472473479,0.355685927852,0.26069119204,0.296472463189,-0.457595595736,"{""blur_score"":0.128145,""change_center_x"":0.846009,""change_center_y"":0.105882,""color_shift"":0.000343,""edge_density"":0.086215,""foreground_ratio"":0.049377,""frame_difference"":8.2e-05,""frame_id"":2758,""luma_std"":0.68268,""mean_hue"":0.237998,""mean_luma"":0.756682,""mean_saturation"":0.153901,""mean_value"":0.794184,""motion_energy"":0.000195,""scene_cut_score"":0.001327,""texture_entropy"":0.518272,""timestamp_ms"":137900}"
2760,0,390,15,0.66755310535,0.388113308275,0.198844327406,0.476574427205,-0.277397350109,"{""blur_score"":0.12809,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":0.000353,""edge_density"":0.086137,""foreground_ratio"":0.049416,""frame_difference"":4.8e-05,""frame_id"":2759,""luma_std"":0.682694,""mean_hue"":0.237653,""mean_luma"":0.756657,""mean_saturation"":0.153857,""mean_value"":0.794122,""motion_energy"":0.0,""scene_cut_score"":0.001179,""texture_entropy"":0.518072,""timestamp_ms"":137950}"
2761,0,406,15,0.760836441491,0.354147276439,0.257711900688,0.298371376183,-0.454936520704,"{""blur_score"":0.127835,""change_center_x"":0.830132,""change_center_y"":0.106952,""color_shift"":0.000171,""edge_density"":0.086215,""foreground_ratio"":0.04926,""frame_difference"":0.000117,""frame_id"":2760,""luma_std"":0.682555,""mean_hue"":0.237707,""mean_luma"":0.756709,""mean_saturation"":0.153772,""mean_value"":0.794176,""motion_energy"":0.000428,""scene_cut_score"":0.001161,""texture_entropy"":0.518719,""timestamp_ms"":138000}"
2762,0,405,15,0.759690957216,0.356089863288,0.26054426249,0.296802976828,-0.456909598804,"{""blur_score"":0.128069,""change_center_x"":0.844027,""change_center_y"":0.106443,""color_shift"":0.00033,""edge_density"":0.086059,""foreground_ratio"":0.049182,""frame_difference"":0.000124,""frame_id"":2761,""luma_std"":0.682725,""mean_hue"":0.236825,""mean_luma"":0.756645,""mean_saturation"":0.153814,""mean_value"":0.794136,""motion_energy"":0.00035,""scene_cut_score"":0.001749,""texture_entropy"":0.517837,""timestamp_ms"":138050}"
2763,0,406,15,0.645322275755,0.436042460102,0.272626078961,0.467891959891,-0.313673059636,"{""blur_score"":0.127989,""change_center_x"":0.758998,""change_center_y"":0.551261,""color_shift"":0.000483,""edge_density"":0.086059,""foreground_ratio"":0.049182,""frame_difference"":0.00016,""frame_id"":2762,""luma_std"":0.682759,""mean_hue"":0.237658,""mean_luma"":0.756645,""mean_saturation"":0.153907,""mean_value"":0.794146,""motion_energy"":0.000584,""scene_cut_score"":0.001766,""texture_entropy"":0.518084,""timestamp_ms"":138100}"
2764,0,402,15,0.759634595716,0.356237832534,0.260717838262,0.297820545392,-0.456435371021,"{""blur_score"":0.127975,""change_center_x"":0.8444,""change_center_y"":0.108043,""color_shift"":0.000288,""edge_density"":0.086215,""foreground_ratio"":0.04926,""frame_difference"":7.4e-05,""frame_id"":2763,""luma_std"":0.682622,""mean_hue"":0.237738,""mean_luma"":0.75666,""mean_saturation"":0.153847,""mean_value"":0.794127,""motion_energy"":0.000273,""scene_cut_score"":0.001411,""texture_entropy"":0.518274,""timestamp_ms"":138150}"
2765,0,389,15,0.667844070694,0.388176603011,0.199127997285,0.476110461115,-0.277479245876,"{""blur_score"":0.127957,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":7.6e-05,""edge_density"":0.086254,""foreground_ratio"":0.04926,""frame_difference"":2.9e-05,""frame_id"":2764,""luma_std"":0.682641,""mean_hue"":0.237584,""mean_luma"":0.756673,""mean_saturation"":0.153864,""mean_value"":0.794152,""motion_energy"":0.0,""scene_cut_score"":0.000412,""texture_entropy"":0.518273,""timestamp_ms"":138200}"
2766,0,389,15,0.667846873959,0.388125725532,0.199159045136,0.476048332296,-0.277444730063,"{""blur_score"":0.127946,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":7.3e-05,""edge_density"":0.086215,""foreground_ratio"":0.04926,""frame_difference"":2.2e-05,""frame_id"":2765,""luma_std"":0.682623,""mean_hue"":0.237653,""mean_luma"":0.756654,""mean_saturation"":0.153857,""mean_value"":0.794125,""motion_energy"":0.0,""scene_cut_score"":0.000375,""texture_entropy"":0.518113,""timestamp_ms"":138250}"
2767,0,405,15,0.760659232534,0.355638854411,0.260866393818,0.29613994199,-0.457673439472,"{""blur_score"":0.127714,""change_center_x"":0.84507,""change_center_y"":0.105882,""color_shift"":0.000254,""edge_density"":0.086215,""foreground_ratio"":0.049299,""frame_difference"":6.7e-05,""frame_id"":2766,""luma_std"":0.682615,""mean_hue"":0.237737,""mean_luma"":0.756666,""mean_saturation"":0.153888,""mean_value"":0.794173,""motion_energy"":0.000195,""scene_cut_score"":0.000842,""texture_entropy"":0.518213,""timestamp_ms"":138300}"
2768,0,404,15,0.646498441501,0.435661387168,0.27244537989,0.467991564047,-0.314777357457,"{""blur_score"":0.127506,""change_center_x"":0.759311,""change_center_y"":0.546779,""color_shift"":0.00037,""edge_density"":0.085709,""foreground_ratio"":0.049299,""frame_difference"":0.000158,""frame_id"":2767,""luma_std"":0.68266,""mean_hue"":0.237644,""mean_luma"":0.756643,""mean_saturation"":0.153891,""mean_value"":0.794132,""motion_energy"":0.000584,""scene_cut_score"":0.003047,""texture_entropy"":0.51839,""timestamp_ms"":138350}"
2769,0,405,15,0.761654567177,0.355003435874,0.260943802587,0.295445357175,-0.458119376743,"{""blur_score"":0.127601,""change_center_x"":0.844601,""change_center_y"":0.104202,""color_shift"":0.000122,""edge_density"":0.085592,""foreground_ratio"":0.049221,""frame_difference"":9.2e-05,""frame_id"":2768,""luma_std"":0.682703,""mean_hue"":0.237661,""mean_luma"":0.756652,""mean_saturation"":0.15392,""mean_value"":0.794149,""motion_energy"":0.000389,""scene_cut_score"":0.001056,""texture_entropy"":0.518212,""timestamp_ms"":138400}"
2770,0,387,15,0.668358731257,0.387908352806,0.19959702511,0.475946511488,-0.277503672419,"{""blur_score"":0.127586,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":4.4e-05,""edge_density"":0.085514,""foreground_ratio"":0.049221,""frame_difference"":2e-05,""frame_id"":2769,""luma_std"":0.682689,""mean_hue"":0.237714,""mean_luma"":0.756635,""mean_saturation"":0.153916,""mean_value"":0.79413,""motion_energy"":0.0,""scene_cut_score"":0.000423,""texture_entropy"":0.518064,""timestamp_ms"":138450}"
2771,0,405,15,0.760758003094,0.355545542081,0.261016978387,0.296641516963,-0.457158108536,"{""blur_score"":0.127638,""change_center_x"":0.844027,""change_center_y"":0.106443,""color_shift"":0.000289,""edge_density"":0.085475,""foreground_ratio"":0.049221,""frame_difference"":0.000105,""frame_id"":2770,""luma_std"":0.682655,""mean_hue"":0.237441,""mean_luma"":0.756659,""mean_saturation"":0.153951,""mean_value"":0.794184,""motion_energy"":0.00035,""scene_cut_score"":0.00122,""texture_entropy"":0.518433,""timestamp_ms"":138500}"
2772,0,405,15,0.76093785345,0.355119563534,0.260315138008,0.296545054488,-0.456814985188,"{""blur_score"":0.127443,""change_center_x"":0.840376,""change_center_y"":0.106443,""color_shift"":0.000225,""edge_density"":0.085553,""foreground_ratio"":0.049221,""frame_difference"":4.8e-05,""frame_id"":2771,""luma_std"":0.682627,""mean_hue"":0.237541,""mean_luma"":0.756661,""mean_saturation"":0.15391,""mean_value"":0.794161,""motion_energy"":0.000117,""scene_cut_score"":0.000922,""texture_entropy"":0.518124,""timestamp_ms"":138550}"
2773,0,405,15,0.645798887863,0.435788448931,0.271745214837,0.468970268365,-0.313210075373,"{""blur_score"":0.12751,""change_center_x"":0.755086,""change_center_y"":0.55042,""color_shift"":0.000185,""edge_density"":0.086059,""foreground_ratio"":0.049182,""frame_difference"":0.000135,""frame_id"":2772,""luma_std"":0.682619,""mean_hue"":0.237528,""mean_luma"":0.756648,""mean_saturation"":0.153855,""mean_value"":0.794123,""motion_energy"":0.000701,""scene_cut_score"":0.002564,""texture_entropy"":0.517997,""timestamp_ms"":138600}"
2774,0,404,15,0.760398541265,0.355909897555,0.261026290698,0.296182381804,-0.457312759339,"{""blur_score"":0.127793,""change_center_x"":0.84507,""change_center_y"":0.106443,""color_shift"":0.000115,""edge_density"":0.086098,""foreground_ratio"":0.049221,""frame_difference"":7.5e-05,""frame_id"":2773,""luma_std"":0.682733,""mean_hue"":0.237589,""mean_luma"":0.756609,""mean_saturation"":0.15391,""mean_value"":0.794091,""motion_energy"":0.000234,""scene_cut_score"":0.000723,""texture_entropy"":0.517947,""timestamp_ms"":138650}"
2775,0,387,15,0.667786910238,0.38818707748,0.199321734101,0.475800676374,-0.277474203249,"{""blur_score"":0.127803,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":0.000144,""edge_density"":0.086098,""foreground_ratio"":0.049221,""frame_difference"":1e-05,""frame_id"":2774,""luma_std"":0.682744,""mean_hue"":0.237417,""mean_luma"":0.756617,""mean_saturation"":0.15394,""mean_value"":0.79413,""motion_energy"":0.0,""scene_cut_score"":0.000336,""texture_entropy"":0.517934,""timestamp_ms"":138700}"
2776,0,401,15,0.760419369422,0.355858817742,0.261119734132,0.296321484173,-0.457207684508,"{""blur_score"":0.12763,""change_center_x"":0.84507,""change_center_y"":0.106443,""color_shift"":0.000132,""edge_density"":0.086059,""foreground_ratio"":0.049221,""frame_difference"":9.4e-05,""frame_id"":2775,""luma_std"":0.682538,""mean_hue"":0.237629,""mean_luma"":0.756643,""mean_saturation"":0.153911,""mean_value"":0.79416,""motion_energy"":0.00035,""scene_cut_score"":0.000851,""texture_entropy"":0.51755,""timestamp_ms"":138750}"
2777,0,384,15,0.668019409348,0.388067942019,0.199485278267,0.475613993973,-0.277465235413,"{""blur_score"":0.127632,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":9e-06,""edge_density"":0.086059,""foreground_ratio"":0.049221,""frame_difference"":3e-06,""frame_id"":2776,""luma_std"":0.682538,""mean_hue"":0.23764,""mean_luma"":0.756643,""mean_saturation"":0.153911,""mean_value"":0.794158,""motion_energy"":0.0,""scene_cut_score"":3.1e-05,""texture_entropy"":0.517538,""timestamp_ms"":138800}"
2778,0,406,15,0.645161354613,0.43614693556,0.272179278591,0.468542658332,-0.312704222311,"{""blur_score"":0.127731,""change_center_x"":0.755869,""change_center_y"":0.554622,""color_shift"":0.000167,""edge_density"":0.086137,""foreground_ratio"":0.049455,""frame_difference"":0.000123,""frame_id"":2777,""luma_std"":0.682529,""mean_hue"":0.237716,""mean_luma"":0.756627,""mean_saturation"":0.153904,""mean_value"":0.794145,""motion_energy"":0.000545,""scene_cut_score"":0.001184,""texture_entropy"":0.51745,""timestamp_ms"":138850}"
2779,0,403,15,0.760760474275,0.355769955215,0.26094929481,0.295770159582,-0.457864931294,"{""blur_score"":0.12788,""change_center_x"":0.846009,""change_center_y"":0.105882,""color_shift"":5.6e-05,""edge_density"":0.086215,""foreground_ratio"":0.049572,""frame_difference"":4.7e-05,""frame_id"":2778,""luma_std"":0.68257,""mean_hue"":0.237729,""mean_luma"":0.756609,""mean_saturation"":0.153919,""mean_value"":0.794132,""motion_energy"":0.000195,""scene_cut_score"":0.000581,""texture_entropy"":0.517917,""timestamp_ms"":138900}"
2780,0,387,15,0.66811571708,0.388030478727,0.199138282337,0.475753804279,-0.277676626454,"{""blur_score"":0.127872,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.2e-05,""edge_density"":0.086215,""foreground_ratio"":0.049572,""frame_difference"":3e-06,""frame_id"":2779,""luma_std"":0.682567,""mean_hue"":0.237724,""mean_luma"":0.756612,""mean_saturation"":0.153917,""mean_value"":0.794137,""motion_energy"":0.0,""scene_cut_score"":3.8e-05,""texture_entropy"":0.517986,""timestamp_ms"":138950}"
2781,0,403,15,0.761418000042,0.353950265137,0.257986967663,0.296724453518,-0.455889474292,"{""blur_score"":0.127898,""change_center_x"":0.832029,""change_center_y"":0.105509,""color_shift"":5.7e-05,""edge_density"":0.086137,""foreground_ratio"":0.049533,""frame_difference"":6.6e-05,""frame_id"":2780,""luma_std"":0.682643,""mean_hue"":0.237716,""mean_luma"":0.756592,""mean_saturation"":0.15393,""mean_value"":0.794121,""motion_energy"":0.00035,""scene_cut_score"":0.000678,""texture_entropy"":0.517997,""timestamp_ms"":139000}"
2782,0,404,15,0.760497195593,0.355690219505,0.260610333009,0.296123710242,-0.457109284789,"{""blur_score"":0.128104,""change_center_x"":0.844027,""change_center_y"":0.106443,""color_shift"":5.8e-05,""edge_density"":0.086098,""foreground_ratio"":0.049494,""frame_difference"":7.4e-05,""frame_id"":2781,""luma_std"":0.682828,""mean_hue"":0.237723,""mean_luma"":0.756556,""mean_saturation"":0.153969,""mean_value"":0.794085,""motion_energy"":0.00035,""scene_cut_score"":0.000601,""texture_entropy"":0.517785,""timestamp_ms"":139050}"
2783,0,405,15,0.645392631675,0.436531771813,0.273294044509,0.46722782195,-0.313982387289,"{""blur_score"":0.128032,""change_center_x"":0.761286,""change_center_y"":0.552036,""color_shift"":0.000159,""edge_density"":0.086059,""foreground_ratio"":0.049299,""frame_difference"":0.000123,""frame_id"":2782,""luma_std"":0.682842,""mean_hue"":0.23769,""mean_luma"":0.75654,""mean_saturation"":0.154013,""mean_value"":0.794085,""motion_energy"":0.000506,""scene_cut_score"":0.001051,""texture_entropy"":0.517839,""timestamp_ms"":139100}"
2784,0,402,15,0.759885657562,0.356210648828,0.260883616063,0.297022321444,-0.456477515647,"{""blur_score"":0.128057,""change_center_x"":0.8444,""change_center_y"":0.108043,""color_shift"":7.6e-05,""edge_density"":0.086137,""foreground_ratio"":0.049338,""frame_difference"":5.3e-05,""frame_id"":2783,""luma_std"":0.682672,""mean_hue"":0.237669,""mean_luma"":0.756574,""mean_saturation"":0.15397,""mean_value"":0.794131,""motion_energy"":0.000273,""scene_cut_score"":0.000652,""texture_entropy"":0.518022,""timestamp_ms"":139150}"
2785,1,387,15,0.667935223897,0.388088542035,0.199130792471,0.475917119121,-0.277379107322,"{""blur_score"":0.128058,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":5.5e-05,""edge_density"":0.086059,""foreground_ratio"":0.049338,""frame_difference"":1e-05,""frame_id"":2784,""luma_std"":0.682681,""mean_hue"":0.237693,""mean_luma"":0.75657,""mean_saturation"":0.153976,""mean_value"":0.794131,""motion_energy"":0.0,""scene_cut_score"":0.000394,""texture_entropy"":0.517972,""timestamp_ms"":139200}"
2786,0,384,15,0.668027547306,0.38802679504,0.199225109043,0.475612342492,-0.2774313377,"{""blur_score"":0.128058,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":1.2e-05,""edge_density"":0.086059,""foreground_ratio"":0.049338,""frame_difference"":2e-06,""frame_id"":2785,""luma_std"":0.68268,""mean_hue"":0.237681,""mean_luma"":0.75657,""mean_saturation"":0.153978,""mean_value"":0.79413,""motion_energy"":0.0,""scene_cut_score"":3.4e-05,""texture_entropy"":0.518001,""timestamp_ms"":139250}"
